"time_period","time_identifier","geographic_level","country_code","country_name","provider_ukprn","provider_name","tariff_grouping","mean_tariff"
201314,"Academic year","Provider","K02000001","United Kingdom",10000385,"The Arts University Bournemouth","Medium","288.52"
201314,"Academic year","Provider","K02000001","United Kingdom",10003945,"The Liverpool Institute for Performing Arts","Medium","300.4"
201314,"Academic year","Provider","K02000001","United Kingdom",10004180,"The Manchester Metropolitan University","Medium","281.49"
201314,"Academic year","Provider","K02000001","United Kingdom",10004797,"The Nottingham Trent University","Medium","274.34"
201314,"Academic year","Provider","K02000001","United Kingdom",10005500,"The Robert Gordon University","High","322.9"
201314,"Academic year","Provider","K02000001","United Kingdom",10007816,"The Royal Central School of Speech and Drama","Medium","307.36"
201314,"Academic year","Provider","K02000001","United Kingdom",10007779,"The Royal Veterinary College","High","330.4"
201314,"Academic year","Provider","K02000001","United Kingdom",10007783,"The University of Aberdeen","High","346.62"
201314,"Academic year","Provider","K02000001","United Kingdom",10007850,"The University of Bath","High","367.11"
201314,"Academic year","Provider","K02000001","United Kingdom",10006840,"The University of Birmingham","High","344.05"
201314,"Academic year","Provider","K02000001","United Kingdom",10006841,"The University of Bolton","Low","228.62"
201314,"Academic year","Provider","K02000001","United Kingdom",10007785,"The University of Bradford","Low","273.82"
201314,"Academic year","Provider","K02000001","United Kingdom",10000886,"The University of Brighton","Medium","280.87"
201314,"Academic year","Provider","K02000001","United Kingdom",10007786,"The University of Bristol","High","370.72"
201314,"Academic year","Provider","K02000001","United Kingdom",10007787,"The University of Buckingham","Low","265.76"
201314,"Academic year","Provider","K02000001","United Kingdom",10007788,"The University of Cambridge","High","409.13"
201314,"Academic year","Provider","K02000001","United Kingdom",10007141,"The University of Central Lancashire","Medium","277.13"
201314,"Academic year","Provider","K02000001","United Kingdom",10007137,"The University of Chichester","Medium","278.42"
201314,"Academic year","Provider","K02000001","United Kingdom",10007852,"The University of Dundee","High","327.98"
201314,"Academic year","Provider","K02000001","United Kingdom",10007789,"The University of East Anglia","Medium","320.69"
201314,"Academic year","Provider","K02000001","United Kingdom",10007144,"The University of East London","Low","231.58"
201314,"Academic year","Provider","K02000001","United Kingdom",10007790,"The University of Edinburgh","High","372.9"
201314,"Academic year","Provider","K02000001","United Kingdom",10007791,"The University of Essex","Low","272.83"
201314,"Academic year","Provider","K02000001","United Kingdom",10007792,"The University of Exeter","High","356.63"
201314,"Academic year","Provider","K02000001","United Kingdom",10007794,"The University of Glasgow","High","367.32"
201314,"Academic year","Provider","K02000001","United Kingdom",10007146,"The University of Greenwich","Low","268.99"
201314,"Academic year","Provider","K02000001","United Kingdom",10007148,"The University of Huddersfield","Medium","283.29"
201314,"Academic year","Provider","K02000001","United Kingdom",10007149,"The University of Hull","Low","274.07"
201314,"Academic year","Provider","K02000001","United Kingdom",10007150,"The University of Kent","Medium","298.97"
201314,"Academic year","Provider","K02000001","United Kingdom",10007768,"The University of Lancaster","High","343.3"
201314,"Academic year","Provider","K02000001","United Kingdom",10007795,"The University of Leeds","High","345.05"
201314,"Academic year","Provider","K02000001","United Kingdom",10007796,"The University of Leicester","Medium","318.78"
201314,"Academic year","Provider","K02000001","United Kingdom",10007151,"The University of Lincoln","Medium","286.22"
201314,"Academic year","Provider","K02000001","United Kingdom",10006842,"The University of Liverpool","High","330.03"
201314,"Academic year","Provider","K02000001","United Kingdom",10007798,"The University of Manchester","High","341.03"
201314,"Academic year","Provider","K02000001","United Kingdom",10007138,"The University of Northampton","Low","248.24"
201314,"Academic year","Provider","K02000001","United Kingdom",10007774,"The University of Oxford","High","400.69"
201314,"Academic year","Provider","K02000001","United Kingdom",10007155,"The University of Portsmouth","Low","268.52"
201314,"Academic year","Provider","K02000001","United Kingdom",10007802,"The University of Reading","Medium","312.1"
201314,"Academic year","Provider","K02000001","United Kingdom",10007156,"The University of Salford","Medium","292.97"
201314,"Academic year","Provider","K02000001","United Kingdom",10007157,"The University of Sheffield","High","345.1"
