"time_period","time_identifier","geographic_level","country_code","country_name","gender","fsm_status","ethnicity_major","ethnicity_minor","progression_rate","high_tariff_progression_rate","number_of_he_students","number_of_high_tariff_he_students","number_of_students"
201011,"Academic year","National","E92000001","England","Total","Total","White","White - British",32.6,8.2,160332,40321,491409
201011,"Academic year","National","E92000001","England","Total","Total","White","White - Irish",41.3,13.9,924,312,2237
201011,"Academic year","National","E92000001","England","Total","Total","White","Traveller of Irish Heritage",3.1,0.6,5,1,162
201011,"Academic year","National","E92000001","England","Total","Total","White","Gypsy / Roma",3.8,1.1,14,4,372
201011,"Academic year","National","E92000001","England","Total","Total","White","Any Other White Background",41.3,11.8,5443,1558,13166
201011,"Academic year","National","E92000001","England","Total","Total","White","Total",32.9,8.3,166718,42196,507346
201011,"Academic year","National","E92000001","England","Total","Total","Mixed","White and Black Caribbean",27.8,4.6,1573,260,5652
201011,"Academic year","National","E92000001","England","Total","Total","Mixed","White and Black African",41.4,9,565,123,1365
201011,"Academic year","National","E92000001","England","Total","Total","Mixed","White and Asian",50.7,15.7,1440,445,2842
201011,"Academic year","National","E92000001","England","Total","Total","Mixed","Any Other Mixed Background",42.4,11.5,2158,584,5087
201011,"Academic year","National","E92000001","England","Total","Total","Mixed","Total",38.4,9.4,5736,1412,14946
201011,"Academic year","National","E92000001","England","Total","Total","Asian","Indian",67.7,17.7,9037,2364,13354
201011,"Academic year","National","E92000001","England","Total","Total","Asian","Pakistani",46.1,6.8,6704,984,14558
201011,"Academic year","National","E92000001","England","Total","Total","Asian","Bangladeshi",48.8,7.3,2795,418,5730
201011,"Academic year","National","E92000001","England","Total","Total","Asian","Any Other Asian Background",55.1,15.2,2737,755,4969
201011,"Academic year","National","E92000001","England","Total","Total","Asian","Total",55.1,11.7,21273,4521,38611
201011,"Academic year","National","E92000001","England","Total","Total","Black","Black Caribbean",37.3,3.3,3121,279,8376
201011,"Academic year","National","E92000001","England","Total","Total","Black","Black - African",54.4,7.4,6235,845,11454
201011,"Academic year","National","E92000001","England","Total","Total","Black","Any Other Black Background",38.1,4.6,1021,124,2677
201011,"Academic year","National","E92000001","England","Total","Total","Black","Total",46.1,5.5,10377,1248,22507
201011,"Academic year","National","E92000001","England","Total","Total","Chinese","Chinese",73.3,31.8,1581,687,2157
201011,"Academic year","National","E92000001","England","Total","Total","Any Other Ethnic Group","Any Other Ethnic Group",46.2,11.3,2490,607,5388
201011,"Academic year","National","E92000001","England","Total","Total","Unknown","Unknown",31.1,8.1,3628,940,11665
201011,"Academic year","National","E92000001","England","Total","Total","Total","Total",35.1,8.6,211803,51611,602620
201112,"Academic year","National","E92000001","England","Female","Free School Meals","White","White - British",12.8,1.5,3097,361,24123
201112,"Academic year","National","E92000001","England","Female","Free School Meals","White","White - Irish",19.1,3.2,30,5,157
201112,"Academic year","National","E92000001","England","Female","Free School Meals","White","Traveller of Irish Heritage",2.7,0,1,0,37
201112,"Academic year","National","E92000001","England","Female","Free School Meals","White","Gypsy / Roma",3.3,0,3,0,91
201112,"Academic year","National","E92000001","England","Female","Free School Meals","White","Any Other White Background",36.8,5.5,436,65,1185
201112,"Academic year","National","E92000001","England","Female","Free School Meals","White","Total",13.9,1.7,3567,431,25593
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Mixed","White and Black Caribbean",17.8,1.9,130,14,730
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Mixed","White and Black African",35.2,6,64,11,182
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Mixed","White and Asian",34.5,7.4,79,17,229
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Mixed","Any Other Mixed Background",33.3,5.2,168,26,504
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Mixed","Total",26.8,4.1,441,68,1645
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Asian","Indian",55,10.3,364,68,662
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Asian","Pakistani",42.3,6.2,993,146,2350
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Asian","Bangladeshi",50,6.5,697,91,1394
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Asian","Any Other Asian Background",54.1,12,252,56,466
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Asian","Total",47.3,7.4,2306,361,4872
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Black","Black Caribbean",31.8,2.2,284,20,893
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Black","Black - African",53.4,6.5,1102,135,2065
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Black","Any Other Black Background",35.5,2.9,136,11,383
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Black","Total",45.6,5,1522,166,3341
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Chinese","Chinese",70.2,18.5,87,23,124
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Any Other Ethnic Group","Any Other Ethnic Group",49,7.8,438,70,894
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Unknown","Unknown",20,2.4,117,14,585
201112,"Academic year","National","E92000001","England","Female","Free School Meals","Total","Total",22.9,3.1,8478,1133,37054
201112,"Academic year","National","E92000001","England","Female","All Other Pupils","White","White - British",39.7,10.9,84756,23292,213619
201112,"Academic year","National","E92000001","England","Female","All Other Pupils","White","White - Irish",53.3,19.8,491,183,922
201112,"Academic year","National","E92000001","England","Female","All Other Pupils","White","Traveller of Irish Heritage",11.4,0,4,0,35
201112,"Academic year","National","E92000001","England","Female","All Other Pupils","White","Gypsy / Roma",9,0,13,0,144
201112,"Academic year","National","E92000001","England","Female","All Other Pupils","White","Any Other White Background",46.4,14.4,2982,925,6423
201112,"Academic year","National","E92000001","England","Female","All Other Pupils","White","Total",39.9,11,88246,24400,221143
201112,"Academic year","National","E92000001","England","Female","All Other Pupils","Mixed","White and Black Caribbean",37.6,6.8,887,160,2356
201112,"Academic year","National","E92000001","England","Female","All Other Pupils","Mixed","White and Black African",52.4,12.7,326,79,622
201112,"Academic year","National","E92000001","England","Female","All Other Pupils","Mixed","White and Asian",57.3,21.9,726,277,1267
201112,"Academic year","National","E92000001","England","Female","All Other Pupils","Mixed","Any Other Mixed Background",49.2,15.3,1104,343,2242
201112,"Academic year","National","E92000001","England","Female","All Other Pupils","Mixed","Total",46.9,13.2,3043,859,6487
