"time_period","time_identifier","geographic_level","country_code","country_name","region_code","region_name","gender","fsm_status","ethnicity_major","progression_rate","high_tariff_progression_rate","number_of_he_students","number_of_high_tariff_he_students","number_of_students"
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Free School Meals","White",11.7,0.6,272,15,2331
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Free School Meals","Mixed",15.8,0,3,0,19
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Free School Meals","Unknown",12.5,0,10,0,80
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Free School Meals","Asian",42.2,3.1,27,2,64
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Free School Meals","Black",27.8,0,5,0,18
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Free School Meals","Chinese",100,0,2,0,2
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Free School Meals","Any Other Ethnic Group",35.7,0,5,0,14
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Free School Meals","Total",12.8,0.7,324,17,2528
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","All Other Pupils","White",37.7,7.6,4644,935,12325
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","All Other Pupils","Mixed",54.3,17.3,44,14,81
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","All Other Pupils","Unknown",33.8,4.6,140,19,414
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","All Other Pupils","Asian",50.3,8,94,15,187
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","All Other Pupils","Black",47.8,13,11,3,23
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","All Other Pupils","Chinese",82.4,17.6,28,6,34
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","All Other Pupils","Any Other Ethnic Group",57.1,21.4,16,6,28
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","All Other Pupils","Total",38,7.6,4977,998,13092
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Total","White",33.5,6.5,4916,950,14656
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Total","Mixed",47,14,47,14,100
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Total","Unknown",30.4,3.8,150,19,494
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Total","Asian",48.2,6.8,121,17,251
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Total","Black",39,7.3,16,3,41
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Total","Chinese",83.3,16.7,30,6,36
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Total","Any Other Ethnic Group",50,14.3,21,6,42
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Female","Total","Total",33.9,6.5,5301,1015,15620
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Free School Meals","White",9.5,0.6,225,15,2372
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Free School Meals","Mixed",16.7,0,3,0,18
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Free School Meals","Unknown",9.4,0,8,0,85
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Free School Meals","Asian",24.6,1.6,15,1,61
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Free School Meals","Black",41.2,5.9,7,1,17
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Free School Meals","Chinese",0,0,0,0,2
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Free School Meals","Any Other Ethnic Group",28.6,7.1,4,1,14
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Free School Meals","Total",10.2,0.7,262,18,2569
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","White",30.1,6.5,3830,827,12717
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Mixed",43.1,12.1,25,7,58
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Unknown",23.3,3.9,108,18,463
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Asian",43.5,8.1,97,18,223
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Black",34.4,6.3,11,2,32
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Chinese",71.4,25.7,25,9,35
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Any Other Ethnic Group",23.3,3.3,7,1,30
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","All Other Pupils","Total",30.3,6.5,4103,882,13558
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","White",26.9,5.6,4055,842,15089
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Mixed",36.8,9.2,28,7,76
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Unknown",21.2,3.3,116,18,548
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Asian",39.4,6.7,112,19,284
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Black",36.7,6.1,18,3,49
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Chinese",67.6,24.3,25,9,37
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Any Other Ethnic Group",25,4.5,11,2,44
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Male","Total","Total",27.1,5.6,4365,900,16127
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","White",10.6,0.6,497,30,4703
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Mixed",16.2,0,6,0,37
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Unknown",10.9,0,18,0,165
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Asian",33.6,2.4,42,3,125
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Black",34.3,2.9,12,1,35
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Chinese",50,0,2,0,4
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Any Other Ethnic Group",32.1,3.6,9,1,28
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Free School Meals","Total",11.5,0.7,586,35,5097
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","White",33.8,7,8474,1762,25042
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Mixed",49.6,15.1,69,21,139
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Unknown",28.3,4.2,248,37,877
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Asian",46.6,8,191,33,410
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Black",40,9.1,22,5,55
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Chinese",76.8,21.7,53,15,69
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Any Other Ethnic Group",39.7,12.1,23,7,58
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","All Other Pupils","Total",34.1,7.1,9080,1880,26650
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","White",30.2,6,8971,1792,29745
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Mixed",42.6,11.9,75,21,176
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Unknown",25.5,3.6,266,37,1042
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Asian",43.6,6.7,233,36,535
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Black",37.8,6.7,34,6,90
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Chinese",75.3,20.5,55,15,73
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Any Other Ethnic Group",37.2,9.3,32,8,86
200910,"Academic year","Regional","E92000001","England","E12000001","North East","Total","Total","Total",30.4,6,9666,1915,31747
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","White",13.4,1.6,830,101,6188
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Mixed",30.7,6,51,10,166
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Unknown",14.1,0.7,21,1,149
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Asian",47.5,6.3,348,46,732
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Black",34.7,2.9,60,5,173
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Chinese",60,33.3,9,5,15
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Any Other Ethnic Group",35.1,3.5,20,2,57
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Free School Meals","Total",17.9,2.3,1339,170,7480
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","All Other Pupils","White",40.5,11.2,13400,3687,33053
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","All Other Pupils","Mixed",48.6,14.8,207,63,426
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","All Other Pupils","Unknown",33.3,7.8,189,44,567
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","All Other Pupils","Asian",57.3,13.6,745,177,1300
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","All Other Pupils","Black",55.1,9.6,172,30,312
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","All Other Pupils","Chinese",80,32.9,112,46,140
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","All Other Pupils","Any Other Ethnic Group",47.7,20.6,51,22,107
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","All Other Pupils","Total",41.4,11.3,14876,4069,35905
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Total","White",36.3,9.7,14230,3788,39241
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Total","Mixed",43.6,12.3,258,73,592
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Total","Unknown",29.3,6.3,210,45,716
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Total","Asian",53.8,11,1093,223,2032
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Total","Black",47.8,7.2,232,35,485
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Total","Chinese",78.1,32.9,121,51,155
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Total","Any Other Ethnic Group",43.3,14.6,71,24,164
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Female","Total","Total",37.4,9.8,16215,4239,43385
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Free School Meals","White",9.7,1.3,595,83,6159
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Free School Meals","Mixed",18.8,3.1,30,5,160
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Free School Meals","Unknown",11.8,2.1,17,3,144
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Free School Meals","Asian",36.9,5,300,41,813
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Free School Meals","Black",21.3,3.6,42,7,197
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Free School Meals","Chinese",42.1,5.3,8,1,19
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Free School Meals","Any Other Ethnic Group",37.5,9.7,27,7,72
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Free School Meals","Total",13.5,1.9,1019,147,7564
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","All Other Pupils","White",31.2,9.2,10706,3163,34293
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","All Other Pupils","Mixed",43.1,11.3,186,49,432
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","All Other Pupils","Unknown",25.5,6.6,167,43,656
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","All Other Pupils","Asian",49.7,9,729,132,1468
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","All Other Pupils","Black",38.1,6.3,115,19,302
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","All Other Pupils","Chinese",67.3,30.1,103,46,153
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","All Other Pupils","Any Other Ethnic Group",51.9,9.8,69,13,133
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","All Other Pupils","Total",32.3,9.3,12075,3465,37437
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Total","White",27.9,8,11301,3246,40452
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Total","Mixed",36.5,9.1,216,54,592
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Total","Unknown",23,5.8,184,46,800
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Total","Asian",45.1,7.6,1029,173,2281
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Total","Black",31.5,5.2,157,26,499
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Total","Chinese",64.5,27.3,111,47,172
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Total","Any Other Ethnic Group",46.8,9.8,96,20,205
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Male","Total","Total",29.1,8,13094,3612,45001
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Free School Meals","White",11.5,1.5,1425,184,12347
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Free School Meals","Mixed",24.8,4.6,81,15,326
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Free School Meals","Unknown",13,1.4,38,4,293
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Free School Meals","Asian",41.9,5.6,648,87,1545
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Free School Meals","Black",27.6,3.2,102,12,370
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Free School Meals","Chinese",50,17.6,17,6,34
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Free School Meals","Any Other Ethnic Group",36.4,7,47,9,129
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Free School Meals","Total",15.7,2.1,2358,317,15044
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","All Other Pupils","White",35.8,10.2,24106,6850,67346
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","All Other Pupils","Mixed",45.8,13.1,393,112,858
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","All Other Pupils","Unknown",29.1,7.1,356,87,1223
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","All Other Pupils","Asian",53.3,11.2,1474,309,2768
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","All Other Pupils","Black",46.7,8,287,49,614
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","All Other Pupils","Chinese",73.4,31.4,215,92,293
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","All Other Pupils","Any Other Ethnic Group",50,14.6,120,35,240
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","All Other Pupils","Total",36.7,10.3,26951,7534,73342
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total","White",32,8.8,25531,7034,79693
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total","Mixed",40,10.7,474,127,1184
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total","Unknown",26,6,394,91,1516
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total","Asian",49.2,9.2,2122,396,4313
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total","Black",39.5,6.2,389,61,984
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total","Chinese",70.9,30,232,98,327
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total","Any Other Ethnic Group",45.3,11.9,167,44,369
200910,"Academic year","Regional","E92000001","England","E12000002","North West","Total","Total","Total",33.2,8.9,29309,7851,88386
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Free School Meals","White",10.5,1.5,354,50,3366
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Free School Meals","Mixed",11.7,0,15,0,128
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Free School Meals","Unknown",9.8,2.4,4,1,41
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Free School Meals","Asian",35,2.4,232,16,662
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Free School Meals","Black",35.8,3.8,38,4,106
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Free School Meals","Chinese",80,60,4,3,5
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Free School Meals","Any Other Ethnic Group",31.1,6.7,14,3,45
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Free School Meals","Total",15.2,1.8,661,77,4353
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","All Other Pupils","White",35.9,9.2,8746,2256,24391
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","All Other Pupils","Mixed",40.7,9.8,153,37,376
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","All Other Pupils","Unknown",32.5,9.8,80,24,246
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","All Other Pupils","Asian",51.3,7.9,676,104,1318
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","All Other Pupils","Black",48,7.7,130,21,271
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","All Other Pupils","Chinese",69.5,25.4,41,15,59
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","All Other Pupils","Any Other Ethnic Group",45.1,15.5,32,11,71
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","All Other Pupils","Total",36.9,9.2,9858,2468,26732
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Total","White",32.8,8.3,9100,2306,27757
200910,"Academic year","Regional","E92000001","England","E12000003","Yorkshire and The Humber","Female","Total","Mixed",33.3,7.3,168,37,504
